User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,GDP ($ per capita)
2206,Premium,11,18-07-22,11-07-23,France,31,Male,Smart TV,1 Month,27600.0
2207,Basic,13,13-07-22,10-07-23,Brazil,39,Female,Laptop,1 Month,7600.0
2208,Standard,13,13-07-22,12-07-23,Mexico,44,Male,Laptop,1 Month,9000.0
2209,Standard,10,13-07-22,09-07-23,Spain,48,Female,Tablet,1 Month,22000.0
2210,Basic,11,13-07-22,11-07-23,Italy,27,Male,Smartphone,1 Month,26700.0
2211,Premium,13,13-07-22,09-07-23,Spain,27,Male,Laptop,1 Month,22000.0
2212,Basic,14,14-07-22,11-07-23,Spain,41,Male,Smart TV,1 Month,22000.0
2213,Standard,15,15-07-22,09-07-23,United States,44,Female,Tablet,1 Month,37800.0
2214,Premium,12,16-07-22,12-07-23,Canada,29,Female,Tablet,1 Month,29800.0
2215,Basic,13,18-07-22,09-07-23,United States,42,Female,Smartphone,1 Month,37800.0
2216,Premium,15,21-07-22,11-07-23,United States,45,Female,Smart TV,1 Month,37800.0
2217,Basic,11,24-07-22,09-07-23,Canada,39,Female,Tablet,1 Month,29800.0
2218,Standard,15,29-07-22,12-07-23,United Kingdom,41,Female,Tablet,1 Month,27700.0
2219,Standard,10,06-08-22,10-07-23,Australia,41,Female,Laptop,1 Month,29000.0
2220,Basic,15,11-08-22,11-07-23,Germany,41,Male,Smartphone,1 Month,27600.0
2221,Premium,14,16-08-22,09-07-23,France,47,Female,Smart TV,1 Month,27600.0
2222,Basic,10,21-08-22,13-07-23,Brazil,49,Female,Smartphone,1 Month,7600.0
2223,Standard,12,22-08-22,10-07-23,Mexico,29,Male,Laptop,1 Month,9000.0
2224,Premium,10,24-08-22,10-07-23,Spain,33,Male,Tablet,1 Month,22000.0
2225,Basic,13,02-09-22,12-07-23,Italy,45,Female,Smart TV,1 Month,26700.0
2226,Premium,13,06-09-22,13-07-23,Spain,41,Female,Laptop,1 Month,22000.0
2227,Basic,11,11-09-22,10-07-23,Spain,31,Male,Laptop,1 Month,22000.0
2228,Standard,15,16-09-22,10-07-23,United States,51,Male,Tablet,1 Month,37800.0
2229,Standard,11,22-09-22,12-07-23,Canada,43,Female,Smartphone,1 Month,29800.0
2230,Basic,12,26-09-22,12-07-23,United States,33,Female,Laptop,1 Month,37800.0
2231,Premium,10,02-10-22,09-07-23,United States,47,Female,Smartphone,1 Month,37800.0
2232,Basic,13,04-10-22,10-07-23,Canada,40,Female,Laptop,1 Month,29800.0
2233,Standard,14,09-10-22,12-07-23,United Kingdom,34,Female,Smartphone,1 Month,27700.0
2234,Premium,15,11-10-22,11-07-23,Australia,40,Male,Tablet,1 Month,29000.0
2235,Basic,15,15-10-22,09-07-23,Germany,38,Male,Laptop,1 Month,27600.0
2236,Premium,11,16-10-22,10-07-23,France,47,Male,Smart TV,1 Month,27600.0
2237,Basic,13,18-10-22,11-07-23,Brazil,29,Male,Smart TV,1 Month,7600.0
2238,Standard,14,21-10-22,10-07-23,Mexico,49,Female,Smartphone,1 Month,9000.0
2239,Standard,12,22-10-22,08-07-23,Spain,40,Male,Smart TV,1 Month,22000.0
2240,Basic,12,25-10-22,11-07-23,Italy,51,Female,Laptop,1 Month,26700.0
2241,Premium,11,29-10-22,11-07-23,Spain,51,Female,Tablet,1 Month,22000.0
2242,Basic,12,30-10-22,10-07-23,Spain,50,Female,Smart TV,1 Month,22000.0
2243,Standard,10,04-11-22,09-07-23,United States,47,Female,Laptop,1 Month,37800.0
2244,Premium,10,05-11-22,12-07-23,Canada,40,Male,Smart TV,1 Month,29800.0
2245,Basic,15,07-11-22,10-07-23,United States,35,Female,Smart TV,1 Month,37800.0
2246,Basic,15,08-11-22,10-07-23,United States,37,Female,Smart TV,1 Month,37800.0
2247,Basic,15,09-11-22,10-07-23,Canada,30,Male,Tablet,1 Month,29800.0
2248,Standard,15,10-11-22,11-07-23,United Kingdom,47,Female,Tablet,1 Month,27700.0
2249,Premium,12,11-11-22,10-07-23,Australia,35,Male,Smartphone,1 Month,29000.0
2250,Basic,14,10-11-22,11-07-23,Germany,33,Male,Tablet,1 Month,27600.0
2251,Basic,13,10-11-22,09-07-23,France,51,Female,Laptop,1 Month,27600.0
2252,Premium,12,11-11-22,11-07-23,Brazil,31,Female,Tablet,1 Month,7600.0
2253,Standard,10,07-11-22,11-07-23,Mexico,48,Female,Laptop,1 Month,9000.0
2254,Standard,11,04-11-22,11-07-23,Spain,40,Male,Laptop,1 Month,22000.0
2255,Basic,15,31-10-22,09-07-23,Italy,41,Female,Laptop,1 Month,26700.0
2256,Premium,15,29-10-22,11-07-23,Spain,41,Male,Laptop,1 Month,22000.0
2257,Standard,12,20-10-22,10-07-23,Spain,28,Female,Laptop,1 Month,22000.0
2258,Basic,13,14-10-22,11-07-23,United States,45,Female,Laptop,1 Month,37800.0
2259,Standard,11,12-10-22,10-07-23,Canada,32,Female,Laptop,1 Month,29800.0
2260,Premium,10,01-10-22,11-07-23,United States,31,Male,Tablet,1 Month,37800.0
2261,Basic,10,25-09-22,10-07-23,United States,40,Female,Tablet,1 Month,37800.0
2262,Premium,10,23-09-22,10-07-23,Canada,40,Female,Smartphone,1 Month,29800.0
2263,Standard,14,19-09-22,09-07-23,United Kingdom,50,Male,Tablet,1 Month,27700.0
2264,Basic,12,02-09-22,12-07-23,Australia,41,Male,Smartphone,1 Month,29000.0
2265,Standard,10,30-08-22,10-07-23,Germany,43,Male,Tablet,1 Month,27600.0
2266,Premium,15,16-08-22,09-07-23,France,43,Male,Tablet,1 Month,27600.0
2267,Basic,11,15-08-22,10-07-23,Brazil,36,Female,Smartphone,1 Month,7600.0
2268,Standard,15,16-08-22,11-07-23,Mexico,48,Male,Smart TV,1 Month,9000.0
2269,Premium,15,01-08-22,10-07-23,Spain,33,Female,Smartphone,1 Month,22000.0
2270,Basic,14,27-07-22,14-07-23,Italy,30,Female,Smart TV,1 Month,26700.0
2271,Premium,14,26-07-22,10-07-23,Spain,37,Female,Laptop,1 Month,22000.0
2272,Basic,13,26-07-22,11-07-23,Spain,49,Male,Smart TV,1 Month,22000.0
2273,Standard,15,27-07-22,11-07-23,United States,47,Female,Smartphone,1 Month,37800.0
2274,Standard,10,26-07-22,13-07-23,Canada,45,Female,Tablet,1 Month,29800.0
2275,Basic,11,23-07-22,09-07-23,United States,50,Male,Smart TV,1 Month,37800.0
2276,Premium,12,20-07-22,11-07-23,United States,36,Male,Smartphone,1 Month,37800.0
2277,Basic,14,14-07-22,10-07-23,Canada,37,Male,Smart TV,1 Month,29800.0
2278,Standard,15,14-07-22,12-07-23,United Kingdom,38,Female,Tablet,1 Month,27700.0
2279,Premium,10,14-07-22,10-07-23,Australia,40,Male,Smart TV,1 Month,29000.0
2280,Basic,13,13-07-22,12-07-23,Germany,38,Female,Smart TV,1 Month,27600.0
2281,Premium,14,14-07-22,10-07-23,France,46,Female,Tablet,1 Month,27600.0
2282,Basic,10,15-07-22,11-07-23,Brazil,40,Female,Smartphone,1 Month,7600.0
2283,Standard,13,16-07-22,10-07-23,Mexico,34,Male,Smart TV,1 Month,9000.0
2284,Standard,12,18-07-22,12-07-23,Spain,39,Female,Smartphone,1 Month,22000.0
2285,Basic,13,19-07-22,10-07-23,Italy,47,Male,Smartphone,1 Month,26700.0
2286,Premium,15,22-07-22,12-07-23,Spain,41,Male,Laptop,1 Month,22000.0
2287,Basic,12,27-07-22,09-07-23,Spain,47,Female,Tablet,1 Month,22000.0
2288,Standard,13,02-08-22,13-07-23,United States,50,Male,Smartphone,1 Month,37800.0
2289,Premium,10,10-08-22,10-07-23,Canada,31,Male,Tablet,1 Month,29800.0
2290,Basic,13,15-08-22,11-07-23,United States,41,Male,Smartphone,1 Month,37800.0
2291,Premium,11,18-08-22,11-07-23,United States,31,Female,Laptop,1 Month,37800.0
2292,Basic,12,20-08-22,14-07-23,Canada,41,Female,Smart TV,1 Month,29800.0
2293,Standard,12,23-08-22,11-07-23,United Kingdom,28,Male,Tablet,1 Month,27700.0
2294,Standard,14,24-08-22,10-07-23,Australia,40,Female,Smartphone,1 Month,29000.0
2295,Basic,11,30-08-22,13-07-23,Germany,34,Female,Smart TV,1 Month,27600.0
2296,Premium,10,06-09-22,13-07-23,France,37,Male,Smartphone,1 Month,27600.0
2297,Basic,13,13-09-22,10-07-23,Brazil,30,Female,Laptop,1 Month,7600.0
2298,Standard,12,18-09-22,10-07-23,Mexico,32,Male,Tablet,1 Month,9000.0
2299,Premium,14,22-09-22,12-07-23,Spain,41,Male,Smartphone,1 Month,22000.0
2300,Basic,13,28-09-22,12-07-23,Italy,42,Female,Tablet,1 Month,26700.0
2301,Premium,13,03-10-22,09-07-23,Spain,40,Male,Laptop,1 Month,22000.0
2302,Basic,11,05-10-22,10-07-23,Spain,30,Female,Smartphone,1 Month,22000.0
2303,Standard,14,09-10-22,12-07-23,United States,43,Male,Laptop,1 Month,37800.0
2304,Standard,14,15-10-22,11-07-23,Canada,31,Female,Tablet,1 Month,29800.0
2305,Basic,15,16-10-22,09-07-23,United States,45,Male,Smartphone,1 Month,37800.0
2306,Premium,10,18-10-22,11-07-23,United States,33,Male,Smart TV,1 Month,37800.0
2307,Basic,14,19-10-22,12-07-23,Canada,41,Male,Smartphone,1 Month,29800.0
2308,Standard,11,22-10-22,11-07-23,United Kingdom,37,Male,Smart TV,1 Month,27700.0
2309,Premium,12,23-10-22,09-07-23,Australia,40,Female,Smartphone,1 Month,29000.0
2310,Basic,10,29-10-22,12-07-23,Germany,36,Male,Tablet,1 Month,27600.0
2311,Premium,14,30-10-22,11-07-23,France,28,Male,Smart TV,1 Month,27600.0
2312,Basic,12,03-11-22,11-07-23,Brazil,38,Male,Smartphone,1 Month,7600.0
2313,Standard,11,04-11-22,09-07-23,Mexico,36,Female,Tablet,1 Month,9000.0
2314,Standard,12,05-11-22,12-07-23,Spain,47,Female,Smart TV,1 Month,22000.0
2315,Basic,12,07-11-22,10-07-23,Italy,35,Female,Laptop,1 Month,26700.0
2316,Premium,14,09-11-22,11-07-23,Spain,29,Female,Tablet,1 Month,22000.0
2317,Basic,14,10-11-22,10-07-23,Spain,49,Female,Smart TV,1 Month,22000.0
2318,Standard,11,11-11-22,12-07-23,United States,34,Male,Smart TV,1 Month,37800.0
2319,Premium,13,11-11-22,11-07-23,Canada,37,Male,Smart TV,1 Month,29800.0
2320,Basic,14,10-11-22,11-07-23,United States,50,Male,Smart TV,1 Month,37800.0
2321,Basic,12,11-11-22,09-07-23,United States,38,Male,Smart TV,1 Month,37800.0
2322,Basic,15,12-11-22,11-07-23,Canada,37,Female,Smart TV,1 Month,29800.0
2323,Standard,12,07-11-22,11-07-23,United Kingdom,34,Male,Laptop,1 Month,27700.0
2324,Premium,13,04-11-22,11-07-23,Australia,30,Male,Smart TV,1 Month,29000.0
2325,Basic,13,03-11-22,11-07-23,Germany,35,Male,Laptop,1 Month,27600.0
2326,Basic,12,01-11-22,11-07-23,France,39,Male,Tablet,1 Month,27600.0
2327,Premium,10,29-10-22,11-07-23,Brazil,47,Female,Tablet,1 Month,7600.0
2328,Standard,13,26-10-22,11-07-23,Mexico,40,Female,Laptop,1 Month,9000.0
2329,Standard,12,25-10-22,10-07-23,Spain,33,Male,Smart TV,1 Month,22000.0
2330,Basic,12,22-10-22,13-07-23,Italy,32,Female,Smartphone,1 Month,26700.0
2331,Premium,13,16-10-22,10-07-23,Spain,32,Male,Smart TV,1 Month,22000.0
2332,Standard,10,15-10-22,10-07-23,Spain,30,Female,Smart TV,1 Month,22000.0
2333,Basic,12,19-09-22,11-07-23,United States,49,Male,Tablet,1 Month,37800.0
2334,Standard,13,16-09-22,12-07-23,Canada,39,Female,Smartphone,1 Month,29800.0
2335,Premium,15,08-09-22,10-07-23,United States,45,Male,Laptop,1 Month,37800.0
2336,Basic,14,21-08-22,12-07-23,United States,43,Male,Smartphone,1 Month,37800.0
2337,Premium,10,20-08-22,10-07-23,Canada,41,Male,Smartphone,1 Month,29800.0
2338,Standard,10,10-08-22,11-07-23,United Kingdom,38,Female,Tablet,1 Month,27700.0
2339,Basic,13,31-07-22,11-07-23,Australia,34,Female,Smartphone,1 Month,29000.0
2340,Standard,15,30-07-22,14-07-23,Germany,38,Male,Laptop,1 Month,27600.0
2341,Premium,11,31-07-22,10-07-23,France,48,Male,Tablet,1 Month,27600.0
2342,Basic,11,30-07-22,12-07-23,Brazil,38,Female,Smart TV,1 Month,7600.0
2343,Standard,10,30-07-22,11-07-23,Mexico,34,Female,Laptop,1 Month,9000.0
2344,Premium,10,27-07-22,13-07-23,Spain,44,Female,Tablet,1 Month,22000.0
2345,Basic,11,21-07-22,10-07-23,Italy,39,Male,Smartphone,1 Month,26700.0
2346,Premium,10,20-07-22,12-07-23,Spain,43,Female,Smartphone,1 Month,22000.0
2347,Basic,13,16-07-22,10-07-23,Spain,49,Female,Smart TV,1 Month,22000.0
2348,Standard,10,16-07-22,12-07-23,United States,48,Female,Smart TV,1 Month,37800.0
2349,Standard,11,14-07-22,11-07-23,Canada,47,Female,Tablet,1 Month,29800.0
2350,Basic,12,14-07-22,13-07-23,United States,27,Female,Laptop,1 Month,37800.0
2351,Premium,14,15-07-22,10-07-23,United States,40,Female,Smartphone,1 Month,37800.0
2352,Basic,11,16-07-22,12-07-23,Canada,43,Female,Smart TV,1 Month,29800.0
2353,Standard,15,18-07-22,10-07-23,United Kingdom,30,Female,Laptop,1 Month,27700.0
2354,Premium,13,19-07-22,13-07-23,Australia,43,Female,Smart TV,1 Month,29000.0
2355,Basic,13,22-07-22,10-07-23,Germany,49,Male,Laptop,1 Month,27600.0
2356,Premium,13,25-07-22,12-07-23,France,47,Male,Smartphone,1 Month,27600.0
2357,Basic,13,26-07-22,11-07-23,Brazil,33,Male,Smartphone,1 Month,7600.0
2358,Standard,15,04-08-22,14-07-23,Mexico,48,Female,Smartphone,1 Month,9000.0
2359,Standard,13,12-08-22,11-07-23,Spain,31,Male,Laptop,1 Month,22000.0
2360,Basic,13,14-08-22,11-07-23,Italy,30,Male,Tablet,1 Month,26700.0
2361,Premium,14,16-08-22,13-07-23,Spain,34,Female,Smartphone,1 Month,22000.0
2362,Basic,12,17-08-22,14-07-23,Spain,37,Male,Smartphone,1 Month,22000.0
2363,Standard,11,22-08-22,11-07-23,United States,44,Female,Smart TV,1 Month,37800.0
2364,Premium,13,26-08-22,11-07-23,Canada,28,Female,Smart TV,1 Month,29800.0
2365,Basic,11,06-09-22,13-07-23,United States,47,Male,Smartphone,1 Month,37800.0
2366,Premium,11,09-09-22,13-07-23,United States,43,Male,Smart TV,1 Month,37800.0
2367,Basic,12,17-09-22,10-07-23,Canada,51,Male,Tablet,1 Month,29800.0
2368,Standard,14,19-09-22,11-07-23,United Kingdom,50,Male,Laptop,1 Month,27700.0
2369,Standard,11,24-09-22,13-07-23,Australia,40,Female,Smartphone,1 Month,29000.0
2370,Basic,11,29-09-22,12-07-23,Germany,31,Female,Laptop,1 Month,27600.0
2371,Premium,15,03-10-22,10-07-23,France,29,Female,Smartphone,1 Month,27600.0
2372,Basic,15,07-10-22,10-07-23,Brazil,38,Female,Tablet,1 Month,7600.0
2373,Standard,14,14-10-22,13-07-23,Mexico,47,Male,Tablet,1 Month,9000.0
2374,Premium,15,16-10-22,12-07-23,Spain,30,Male,Tablet,1 Month,22000.0
2375,Basic,13,18-10-22,10-07-23,Italy,42,Male,Laptop,1 Month,26700.0
2376,Premium,12,19-10-22,12-07-23,Spain,49,Male,Smart TV,1 Month,22000.0
2377,Basic,14,20-10-22,12-07-23,Spain,50,Female,Tablet,1 Month,22000.0
2378,Standard,11,22-10-22,11-07-23,United States,51,Male,Smart TV,1 Month,37800.0
2379,Standard,11,25-10-22,09-07-23,Canada,47,Male,Smartphone,1 Month,29800.0
2380,Basic,13,27-10-22,12-07-23,United States,36,Female,Smartphone,1 Month,37800.0
2381,Premium,12,30-10-22,11-07-23,United States,30,Female,Laptop,1 Month,37800.0
2382,Basic,12,01-11-22,11-07-23,Canada,34,Female,Tablet,1 Month,29800.0
2383,Standard,10,05-11-22,10-07-23,United Kingdom,35,Female,Tablet,1 Month,27700.0
2384,Premium,14,07-11-22,12-07-23,Australia,30,Male,Smart TV,1 Month,29000.0
2385,Basic,14,08-11-22,11-07-23,Germany,30,Male,Tablet,1 Month,27600.0
2386,Premium,11,10-11-22,12-07-23,France,41,Female,Smartphone,1 Month,27600.0
2387,Basic,15,11-11-22,10-07-23,Brazil,39,Female,Smartphone,1 Month,7600.0
2388,Standard,14,12-11-22,12-07-23,Mexico,30,Male,Tablet,1 Month,9000.0
2389,Standard,12,11-11-22,12-07-23,Spain,36,Female,Smart TV,1 Month,22000.0
2390,Basic,11,11-11-22,12-07-23,Italy,33,Female,Smartphone,1 Month,26700.0
2391,Premium,11,12-11-22,10-07-23,Spain,35,Female,Tablet,1 Month,22000.0
2392,Basic,14,11-11-22,12-07-23,Spain,46,Male,Tablet,1 Month,22000.0
2393,Standard,12,07-11-22,11-07-23,United States,51,Female,Tablet,1 Month,37800.0
2394,Premium,13,05-11-22,12-07-23,Canada,42,Female,Smartphone,1 Month,29800.0
2395,Basic,13,02-11-22,11-07-23,United States,30,Female,Smart TV,1 Month,37800.0
2396,Basic,10,31-10-22,13-07-23,United States,45,Male,Smartphone,1 Month,37800.0
2397,Basic,15,29-10-22,11-07-23,Canada,27,Male,Smartphone,1 Month,29800.0
2398,Standard,10,25-10-22,11-07-23,United Kingdom,41,Male,Smart TV,1 Month,27700.0
2399,Premium,14,23-10-22,10-07-23,Australia,35,Male,Tablet,1 Month,29000.0
2400,Basic,10,17-10-22,13-07-23,Germany,30,Male,Laptop,1 Month,27600.0
2401,Basic,11,16-10-22,11-07-23,France,35,Female,Laptop,1 Month,27600.0
2402,Premium,12,05-10-22,11-07-23,Brazil,47,Female,Smartphone,1 Month,7600.0
2403,Standard,15,17-09-22,11-07-23,Mexico,41,Male,Laptop,1 Month,9000.0
2404,Standard,12,17-09-22,12-07-23,Spain,48,Female,Tablet,1 Month,22000.0
2405,Basic,12,06-09-22,11-07-23,Italy,32,Female,Smart TV,1 Month,26700.0
2406,Premium,13,30-08-22,15-07-23,Spain,35,Female,Smart TV,1 Month,22000.0
2407,Standard,11,29-08-22,11-07-23,Spain,31,Female,Smartphone,1 Month,22000.0
2408,Basic,12,25-08-22,13-07-23,United States,45,Female,Smartphone,1 Month,37800.0
2409,Standard,14,03-08-22,11-07-23,Canada,38,Female,Laptop,1 Month,29800.0
2410,Premium,12,02-08-22,14-07-23,United States,34,Male,Smartphone,1 Month,37800.0
2411,Basic,15,02-08-22,11-07-23,United States,37,Female,Smartphone,1 Month,37800.0
2412,Premium,12,01-08-22,13-07-23,Canada,27,Female,Smart TV,1 Month,29800.0
2413,Standard,13,31-07-22,11-07-23,United Kingdom,44,Female,Tablet,1 Month,27700.0
2414,Basic,10,22-07-22,13-07-23,Australia,46,Male,Smart TV,1 Month,29000.0
2415,Standard,14,22-07-22,11-07-23,Germany,37,Male,Smart TV,1 Month,27600.0
2416,Premium,14,19-07-22,13-07-23,France,44,Male,Tablet,1 Month,27600.0
2417,Basic,15,17-07-22,11-07-23,Brazil,29,Male,Smart TV,1 Month,7600.0
2418,Standard,13,16-07-22,13-07-23,Mexico,28,Female,Laptop,1 Month,9000.0
2419,Premium,14,16-07-22,11-07-23,Spain,50,Male,Smart TV,1 Month,22000.0
2420,Basic,13,16-07-22,13-07-23,Italy,39,Male,Laptop,1 Month,26700.0
2421,Premium,10,16-07-22,11-07-23,Spain,34,Female,Smart TV,1 Month,22000.0
2422,Basic,14,17-07-22,12-07-23,Spain,40,Male,Smart TV,1 Month,22000.0
2423,Standard,12,19-07-22,11-07-23,United States,30,Male,Laptop,1 Month,37800.0
2424,Standard,14,20-07-22,14-07-23,Canada,41,Female,Laptop,1 Month,29800.0
2425,Basic,12,21-07-22,10-07-23,United States,39,Male,Tablet,1 Month,37800.0
2426,Premium,15,23-07-22,12-07-23,United States,51,Male,Smartphone,1 Month,37800.0
2427,Basic,15,03-08-22,14-07-23,Canada,28,Female,Smartphone,1 Month,29800.0
2428,Standard,12,06-08-22,15-07-23,United Kingdom,30,Female,Tablet,1 Month,27700.0
2429,Premium,11,10-08-22,12-07-23,Australia,30,Female,Smartphone,1 Month,29000.0
2430,Basic,10,13-08-22,11-07-23,Germany,44,Female,Tablet,1 Month,27600.0
2431,Premium,12,15-08-22,14-07-23,France,29,Female,Smart TV,1 Month,27600.0
2432,Basic,11,19-08-22,14-07-23,Brazil,28,Female,Tablet,1 Month,7600.0
2433,Standard,10,22-08-22,11-07-23,Mexico,48,Male,Tablet,1 Month,9000.0
2434,Standard,11,28-08-22,11-07-23,Spain,42,Female,Smart TV,1 Month,22000.0
2435,Basic,14,06-09-22,13-07-23,Italy,39,Male,Smartphone,1 Month,26700.0
2436,Premium,14,16-09-22,13-07-23,Spain,44,Female,Smart TV,1 Month,22000.0
2437,Basic,11,18-09-22,11-07-23,Spain,49,Male,Smart TV,1 Month,22000.0
2438,Standard,12,23-09-22,11-07-23,United States,49,Female,Smart TV,1 Month,37800.0
2439,Premium,10,28-09-22,13-07-23,Canada,36,Female,Laptop,1 Month,29800.0
2440,Basic,14,29-09-22,12-07-23,United States,50,Female,Laptop,1 Month,37800.0
2441,Premium,10,07-10-22,10-07-23,United States,49,Female,Smartphone,1 Month,37800.0
2442,Basic,11,08-10-22,12-07-23,Canada,36,Male,Smartphone,1 Month,29800.0
2443,Standard,13,10-10-22,13-07-23,United Kingdom,28,Female,Laptop,1 Month,27700.0
2444,Standard,15,14-10-22,12-07-23,Australia,45,Female,Smartphone,1 Month,29000.0
2445,Basic,14,16-10-22,10-07-23,Germany,31,Female,Smartphone,1 Month,27600.0
2446,Premium,11,18-10-22,12-07-23,France,46,Male,Tablet,1 Month,27600.0
2447,Basic,14,21-10-22,12-07-23,Brazil,27,Male,Tablet,1 Month,7600.0
2448,Standard,13,24-10-22,12-07-23,Mexico,43,Male,Tablet,1 Month,9000.0
2449,Premium,10,27-10-22,09-07-23,Spain,51,Female,Smart TV,1 Month,22000.0
2450,Basic,13,29-10-22,13-07-23,Italy,47,Female,Smartphone,1 Month,26700.0
2451,Premium,15,31-10-22,12-07-23,Spain,48,Female,Tablet,1 Month,22000.0
2452,Basic,14,04-11-22,13-07-23,Spain,31,Female,Tablet,1 Month,22000.0
2453,Standard,15,06-11-22,11-07-23,United States,48,Female,Smartphone,1 Month,37800.0
2454,Standard,10,08-11-22,13-07-23,Canada,36,Male,Smartphone,1 Month,29800.0
2455,Basic,10,09-11-22,11-07-23,United States,38,Female,Tablet,1 Month,37800.0
2456,Premium,13,11-11-22,13-07-23,United States,39,Male,Smartphone,1 Month,37800.0
2457,Basic,11,12-11-22,10-07-23,Canada,48,Male,Tablet,1 Month,29800.0
2458,Standard,12,12-11-22,12-07-23,United Kingdom,30,Female,Smart TV,1 Month,27700.0
2459,Premium,12,12-11-22,12-07-23,Australia,30,Male,Smart TV,1 Month,29000.0
2460,Basic,15,12-11-22,13-07-23,Germany,35,Female,Smart TV,1 Month,27600.0
2461,Premium,13,13-11-22,12-07-23,France,41,Male,Laptop,1 Month,27600.0
2462,Basic,11,13-11-22,13-07-23,Brazil,40,Female,Smart TV,1 Month,7600.0
2463,Standard,10,12-11-22,11-07-23,Mexico,50,Male,Smart TV,1 Month,9000.0
2464,Standard,12,05-11-22,12-07-23,Spain,42,Female,Smartphone,1 Month,22000.0
2465,Basic,15,03-11-22,11-07-23,Italy,30,Male,Tablet,1 Month,26700.0
2466,Premium,12,30-10-22,14-07-23,Spain,34,Male,Laptop,1 Month,22000.0
2467,Basic,15,26-10-22,11-07-23,Spain,40,Female,Smartphone,1 Month,22000.0
2468,Standard,14,24-10-22,12-07-23,United States,47,Female,Smartphone,1 Month,37800.0
2469,Premium,12,24-10-22,11-07-23,Canada,36,Male,Laptop,1 Month,29800.0
2470,Basic,13,20-10-22,13-07-23,United States,50,Female,Tablet,1 Month,37800.0
2471,Basic,10,17-10-22,11-07-23,United States,46,Male,Smartphone,1 Month,37800.0
2472,Basic,14,29-09-22,14-07-23,Canada,27,Female,Tablet,1 Month,29800.0
2473,Standard,12,28-09-22,11-07-23,United Kingdom,39,Female,Laptop,1 Month,27700.0
2474,Premium,10,06-09-22,12-07-23,Australia,49,Male,Smart TV,1 Month,29000.0
2475,Basic,12,05-09-22,11-07-23,Germany,37,Female,Tablet,1 Month,27600.0
2476,Basic,13,31-08-22,15-07-23,France,28,Male,Tablet,1 Month,27600.0
2477,Premium,12,30-08-22,12-07-23,Brazil,40,Male,Laptop,1 Month,7600.0
2478,Standard,10,16-08-22,13-07-23,Mexico,47,Male,Tablet,1 Month,9000.0
2479,Standard,11,16-08-22,11-07-23,Spain,51,Female,Laptop,1 Month,22000.0
2480,Basic,13,07-08-22,14-07-23,Italy,47,Male,Laptop,1 Month,26700.0
2481,Premium,10,05-08-22,12-07-23,Spain,33,Female,Laptop,1 Month,22000.0
2482,Standard,13,06-08-22,14-07-23,Spain,37,Female,Laptop,1 Month,22000.0
2483,Basic,15,28-07-22,11-07-23,United States,42,Male,Laptop,1 Month,37800.0
2484,Standard,11,29-07-22,13-07-23,Canada,50,Female,Smart TV,1 Month,29800.0
2485,Premium,14,25-07-22,12-07-23,United States,47,Female,Tablet,1 Month,37800.0
2486,Basic,10,25-07-22,14-07-23,United States,40,Female,Smartphone,1 Month,37800.0
2487,Premium,11,25-07-22,12-07-23,Canada,35,Male,Smart TV,1 Month,29800.0
2488,Standard,11,18-07-22,13-07-23,United Kingdom,29,Female,Smartphone,1 Month,27700.0
2489,Basic,11,17-07-22,12-07-23,Australia,48,Female,Smartphone,1 Month,29000.0
2490,Standard,10,17-07-22,15-07-23,Germany,35,Male,Smart TV,1 Month,27600.0
2491,Premium,13,18-07-22,11-07-23,France,41,Female,Smartphone,1 Month,27600.0
2492,Basic,14,19-07-22,12-07-23,Brazil,29,Female,Laptop,1 Month,7600.0
